	distance	matchingHashes	pvalues	reference	sample
10692	0.00060662	975/1000	0	AU7576	AU1581
10693	0.00584167	793/1000	0	AU7576	AU17012
10694	0.0034604	869/1000	0	AU7576	AU1054
10695	0.00325637	876/1000	0	AU7576	HI2424
10696	0.00451781	834/1000	0	AU7577	AU8675
10697	0.000191626	992/1000	0	AU7577	AU8821
10698	0.00058191	976/1000	0	AU7577	AU9400
10699	0.00399629	851/1000	0	AU7577	AU9817
10700	0.00436283	839/1000	0	AU7577	HI2555
10701	0.00402654	850/1000	0	AU7577	HI2629
10702	0.0200822	488/1000	0	AU7577	HI3282
10703	0.00826969	725/1000	0	AU7577	HI3283
10704	0.0034604	869/1000	0	AU7577	HI3284
10705	0.0143027	588/1000	0	AU7577	HI3285
10706	0.00666341	769/1000	0	AU7577	HI3286
10707	0.00381583	857/1000	0	AU7577	HI3287
10708	0.00334352	873/1000	0	AU7577	HI3288
10709	0.00340187	871/1000	0	AU7577	HI3289
10710	0.00458019	832/1000	0	AU7577	AU11243
10711	0.00433199	840/1000	0	AU7577	AU1746
10712	0.00348975	868/1000	0	AU7577	AU36973
10713	0.00531349	809/1000	0	AU7577	AU6936
10714	0.00396608	852/1000	0	AU7577	HI3290
10715	0.0042398	843/1000	0	AU7577	AU1141
10716	0.00427048	842/1000	0	AU7577	AU1142
10717	0.00433199	840/1000	0	AU7577	AU1143
10718	0.000532603	978/1000	0	AU7577	AU11478
10719	0.00534606	808/1000	0	AU7577	AU11643
10720	0.00448671	835/1000	0	AU7577	AU12824
10721	0.00470559	828/1000	0	AU7577	AU1317
10722	0.000557238	977/1000	0	AU7577	AU13363
10723	0.00058191	976/1000	0	AU7577	AU13364
10724	0.00354859	866/1000	0	AU7577	AU14286
10725	0.00363721	863/1000	0	AU7577	AU15033
10726	0.00600989	788/1000	0	AU7577	AU15182
10727	0.00393593	853/1000	0	AU7577	AU1541
10728	0.00451781	834/1000	0	AU7577	AU15410
10729	0.000532603	978/1000	0	AU7577	AU15487
10730	0.000483446	980/1000	0	AU7577	AU15488
10731	0.000557238	977/1000	0	AU7577	AU1581
10732	0.00557568	801/1000	0	AU7577	AU17012
10733	0.00322742	877/1000	0	AU7577	AU1054
10734	0.00308338	882/1000	0	AU7577	HI2424
10735	0.00445566	836/1000	0	AU8675	AU8821
10736	0.00476862	826/1000	0	AU8675	AU9400
10737	0.00473708	827/1000	0	AU8675	AU9817
10738	0.00621379	782/1000	0	AU8675	HI2555
10739	0.00534606	808/1000	0	AU8675	HI2629
10740	0.0223484	455/1000	0	AU8675	HI3282
10741	0.00981378	686/1000	0	AU8675	HI3283
10742	0.00277069	893/1000	0	AU8675	HI3284
10743	0.0157245	561/1000	0	AU8675	HI3285
10744	0.00766986	741/1000	0	AU8675	HI3286
10745	0.00495906	820/1000	0	AU8675	HI3287
10746	0.00439372	838/1000	0	AU8675	HI3288
10747	0.00268639	896/1000	0	AU8675	HI3289
10748	0.00541137	806/1000	0	AU8675	AU11243
10749	0.000312573	987/1000	0	AU8675	AU1746
10750	0.00121124	951/1000	0	AU8675	AU36973
10751	0.00577481	795/1000	0	AU8675	AU6936
10752	0.00502299	818/1000	0	AU8675	HI3290
10753	0.00028831	988/1000	0	AU8675	AU1141
10754	0.00028831	988/1000	0	AU8675	AU1142
10755	0.000336872	986/1000	0	AU8675	AU1143
10756	0.00473708	827/1000	0	AU8675	AU11478
10757	0.00611156	785/1000	0	AU8675	AU11643
10758	0.000119496	995/1000	0	AU8675	AU12824
10759	0.00560872	800/1000	0	AU8675	AU1317
10760	0.00473708	827/1000	0	AU8675	AU13363
10761	0.00476862	826/1000	0	AU8675	AU13364
10762	0.00123693	950/1000	0	AU8675	AU14286
10763	0.00126265	949/1000	0	AU8675	AU15033
10764	0.00793	734/1000	0	AU8675	AU15182
10765	0.00524853	811/1000	0	AU8675	AU1541
10766	0.000143503	994/1000	0	AU8675	AU15410
10767	0.00473708	827/1000	0	AU8675	AU15487
10768	0.00470559	828/1000	0	AU8675	AU15488
10769	0.00470559	828/1000	0	AU8675	AU1581
10770	0.00628226	780/1000	0	AU8675	AU17012
10771	0.00139189	944/1000	0	AU8675	AU1054
10772	0.00263042	898/1000	0	AU8675	HI2424
10773	0.000557238	977/1000	0	AU8821	AU9400
10774	0.00387578	855/1000	0	AU8821	AU9817
10775	0.00433199	840/1000	0	AU8821	HI2555
10776	0.00396608	852/1000	0	AU8821	HI2629
10777	0.0200167	489/1000	0	AU8821	HI3282
10778	0.00823165	726/1000	0	AU8821	HI3283
10779	0.00337267	872/1000	0	AU8821	HI3284
10780	0.0142518	589/1000	0	AU8821	HI3285
10781	0.00662843	770/1000	0	AU8821	HI3286
10782	0.00378594	858/1000	0	AU8821	HI3287
10783	0.00325637	876/1000	0	AU8821	HI3288
10784	0.00328537	875/1000	0	AU8821	HI3289
10785	0.00448671	835/1000	0	AU8821	AU11243
10786	0.00420918	844/1000	0	AU8821	AU1746
10787	0.00343111	870/1000	0	AU8821	AU36973
10788	0.00528099	810/1000	0	AU8821	AU6936
10789	0.00390583	854/1000	0	AU8821	HI3290
10790	0.00417861	845/1000	0	AU8821	AU1141
10791	0.00420918	844/1000	0	AU8821	AU1142
10792	0.00420918	844/1000	0	AU8821	AU1143
10793	0.000483446	980/1000	0	AU8821	AU11478
10794	0.00524853	811/1000	0	AU8821	AU11643
10795	0.00442466	837/1000	0	AU8821	AU12824
10796	0.00461146	831/1000	0	AU8821	AU1317
10797	0.000508006	979/1000	0	AU8821	AU13363
10798	0.000532603	978/1000	0	AU8821	AU13364
10799	0.00348975	868/1000	0	AU8821	AU14286
10800	0.00357808	865/1000	0	AU8821	AU15033
10801	0.00597612	789/1000	0	AU8821	AU15182
10802	0.00387578	855/1000	0	AU8821	AU1541
10803	0.00445566	836/1000	0	AU8821	AU15410
10804	0.000434439	982/1000	0	AU8821	AU15487
10805	0.000458924	981/1000	0	AU8821	AU15488
10806	0.000508006	979/1000	0	AU8821	AU1581
10807	0.0055427	802/1000	0	AU8821	AU17012
10808	0.00316966	879/1000	0	AU8821	AU1054
10809	0.00302611	884/1000	0	AU8821	HI2424
10810	0.00427048	842/1000	0	AU9400	AU9817
10811	0.00402654	850/1000	0	AU9400	HI2555
10812	0.00433199	840/1000	0	AU9400	HI2629
10813	0.0204123	483/1000	0	AU9400	HI3282
10814	0.00857671	717/1000	0	AU9400	HI3283
10815	0.00378594	858/1000	0	AU9400	HI3284
10816	0.0147145	580/1000	0	AU9400	HI3285
10817	0.00705245	758/1000	0	AU9400	HI3286
10818	0.00414809	846/1000	0	AU9400	HI3287
10819	0.00363721	863/1000	0	AU9400	HI3288
10820	0.0037263	860/1000	0	AU9400	HI3289
10821	0.00495906	820/1000	0	AU9400	AU11243
10822	0.00464278	830/1000	0	AU9400	AU1746
10823	0.00381583	857/1000	0	AU9400	AU36973
10824	0.00567497	798/1000	0	AU9400	AU6936
10825	0.00427048	842/1000	0	AU9400	HI3290
10826	0.00458019	832/1000	0	AU9400	AU1141
10827	0.00458019	832/1000	0	AU9400	AU1142
10828	0.00464278	830/1000	0	AU9400	AU1143
10829	0.000215742	991/1000	0	AU9400	AU11478
10830	0.00564181	799/1000	0	AU9400	AU11643
10831	0.00473708	827/1000	0	AU9400	AU12824
10832	0.00502299	818/1000	0	AU9400	AU1317
10833	0.000215742	991/1000	0	AU9400	AU13363
10834	0.000215742	991/1000	0	AU9400	AU13364
10835	0.00387578	855/1000	0	AU9400	AU14286
10836	0.00390583	854/1000	0	AU9400	AU15033
10837	0.00635099	778/1000	0	AU9400	AU15182
10838	0.00430121	841/1000	0	AU9400	AU1541
10839	0.00476862	826/1000	0	AU9400	AU15410
10840	0.000191626	992/1000	0	AU9400	AU15487
10841	0.000167546	993/1000	0	AU9400	AU15488
10842	0.000191626	992/1000	0	AU9400	AU1581
10843	0.00590877	791/1000	0	AU9400	AU17012
10844	0.00354859	866/1000	0	AU9400	AU1054
10845	0.00343111	870/1000	0	AU9400	HI2424
10846	0.00508714	816/1000	0	AU9817	HI2555
10847	0.00430121	841/1000	0	AU9817	HI2629
10848	0.0191812	502/1000	0	AU9817	HI3282
10849	0.00759618	743/1000	0	AU9817	HI3283
10850	0.00348975	868/1000	0	AU9817	HI3284
10851	0.0142518	589/1000	0	AU9817	HI3285
10852	0.00766986	741/1000	0	AU9817	HI3286
10853	0.0024636	904/1000	0	AU9817	HI3287
10854	0.00167981	933/1000	0	AU9817	HI3288
10855	0.00340187	871/1000	0	AU9817	HI3289
10856	0.00136596	945/1000	0	AU9817	AU11243
10857	0.00461146	831/1000	0	AU9817	AU1746
10858	0.00387578	855/1000	0	AU9817	AU36973
10859	0.00430121	841/1000	0	AU9817	AU6936
10860	0.00340187	871/1000	0	AU9817	HI3290
10861	0.00458019	832/1000	0	AU9817	AU1141
10862	0.00458019	832/1000	0	AU9817	AU1142
10863	0.00461146	831/1000	0	AU9817	AU1143
10864	0.0042398	843/1000	0	AU9817	AU11478
10865	0.00224371	912/1000	0	AU9817	AU11643
10866	0.00470559	828/1000	0	AU9817	AU12824
10867	0.00221642	913/1000	0	AU9817	AU1317
10868	0.0042398	843/1000	0	AU9817	AU13363
10869	0.00427048	842/1000	0	AU9817	AU13364
10870	0.00390583	854/1000	0	AU9817	AU14286
10871	0.00393593	853/1000	0	AU9817	AU15033
10872	0.00691005	762/1000	0	AU9817	AU15182
10873	0.00393593	853/1000	0	AU9817	AU1541
10874	0.00473708	827/1000	0	AU9817	AU15410
10875	0.0042398	843/1000	0	AU9817	AU15487
10876	0.00417861	845/1000	0	AU9817	AU15488
10877	0.00420918	844/1000	0	AU9817	AU1581
10878	0.00587519	792/1000	0	AU9817	AU17012
10879	0.00354859	866/1000	0	AU9817	AU1054
10880	0.00305472	883/1000	0	AU9817	HI2424
10881	0.00390583	854/1000	0	HI2555	HI2629
10882	0.0210181	474/1000	0	HI2555	HI3282
10883	0.0084995	719/1000	0	HI2555	HI3283
10884	0.00508714	816/1000	0	HI2555	HI3284
10885	0.0148187	578/1000	0	HI2555	HI3285
10886	0.00796745	733/1000	0	HI2555	HI3286
10887	0.00439372	838/1000	0	HI2555	HI3287
10888	0.00436283	839/1000	0	HI2555	HI3288
10889	0.004991	819/1000	0	HI2555	HI3289
10890	0.004991	819/1000	0	HI2555	AU11243
10891	0.00604372	787/1000	0	HI2555	AU1746
10892	0.00524853	811/1000	0	HI2555	AU36973
10893	0.00652391	773/1000	0	HI2555	AU6936
10894	0.00483188	824/1000	0	HI2555	HI3290
10895	0.00594242	790/1000	0	HI2555	AU1141
10896	0.00597612	789/1000	0	HI2555	AU1142
10897	0.00604372	787/1000	0	HI2555	AU1143
10898	0.00402654	850/1000	0	HI2555	AU11478
10899	0.00645455	775/1000	0	HI2555	AU11643
10900	0.00617965	783/1000	0	HI2555	AU12824
10901	0.00564181	799/1000	0	HI2555	AU1317
10902	0.00399629	851/1000	0	HI2555	AU13363
10903	0.00402654	850/1000	0	HI2555	AU13364
10904	0.00528099	810/1000	0	HI2555	AU14286
10905	0.00534606	808/1000	0	HI2555	AU15033
10906	0.00723198	753/1000	0	HI2555	AU15182
10907	0.00445566	836/1000	0	HI2555	AU1541
10908	0.00621379	782/1000	0	HI2555	AU15410
10909	0.00399629	851/1000	0	HI2555	AU15487
10910	0.00399629	851/1000	0	HI2555	AU15488
10911	0.00396608	852/1000	0	HI2555	AU1581
10912	0.00673355	767/1000	0	HI2555	AU17012
10913	0.00483188	824/1000	0	HI2555	AU1054
10914	0.00454897	833/1000	0	HI2555	HI2424
10915	0.0204123	483/1000	0	HI2629	HI3282
10916	0.00834599	723/1000	0	HI2629	HI3283
10917	0.00405685	849/1000	0	HI2629	HI3284
10918	0.0137986	598/1000	0	HI2629	HI3285
10919	0.00502299	818/1000	0	HI2629	HI3286
10920	0.00381583	857/1000	0	HI2629	HI3287
10921	0.00366686	862/1000	0	HI2629	HI3288
10922	0.00402654	850/1000	0	HI2629	HI3289
10923	0.00427048	842/1000	0	HI2629	AU11243
10924	0.00518381	813/1000	0	HI2629	AU1746
10925	0.00442466	837/1000	0	HI2629	AU36973
10926	0.00279888	892/1000	0	HI2629	AU6936
10927	0.0028554	890/1000	0	HI2629	HI3290
10928	0.00511931	815/1000	0	HI2629	AU1141
10929	0.00515153	814/1000	0	HI2629	AU1142
10930	0.00518381	813/1000	0	HI2629	AU1143
10931	0.00436283	839/1000	0	HI2629	AU11478
10932	0.0055427	802/1000	0	HI2629	AU11643
10933	0.00531349	809/1000	0	HI2629	AU12824
10934	0.00480022	825/1000	0	HI2629	AU1317
10935	0.00436283	839/1000	0	HI2629	AU13363
10936	0.00433199	840/1000	0	HI2629	AU13364
10937	0.00445566	836/1000	0	HI2629	AU14286
10938	0.00451781	834/1000	0	HI2629	AU15033
10939	0.00567497	798/1000	0	HI2629	AU15182
10940	0.000780658	968/1000	0	HI2629	AU1541
10941	0.00534606	808/1000	0	HI2629	AU15410
10942	0.00433199	840/1000	0	HI2629	AU15487
10943	0.00430121	841/1000	0	HI2629	AU15488
10944	0.00433199	840/1000	0	HI2629	AU1581
10945	0.00299754	885/1000	0	HI2629	AU17012
10946	0.00405685	849/1000	0	HI2629	AU1054
10947	0.00378594	858/1000	0	HI2629	HI2424
10948	0.0217093	464/1000	0	HI3282	HI3283
10949	0.0214305	468/1000	0	HI3282	HI3284
10950	0.0186195	511/1000	0	HI3282	HI3285
10951	0.0210181	474/1000	0	HI3282	HI3286
10952	0.0204789	482/1000	0	HI3282	HI3287
10953	0.0202797	485/1000	0	HI3282	HI3288
10954	0.0214305	468/1000	0	HI3282	HI3289
10955	0.0193079	500/1000	0	HI3282	AU11243
10956	0.022205	457/1000	0	HI3282	AU1746
10957	0.0214305	468/1000	0	HI3282	AU36973
10958	0.0202797	485/1000	0	HI3282	AU6936
10959	0.0206797	479/1000	0	HI3282	HI3290
10960	0.0221335	458/1000	0	HI3282	AU1141
10961	0.0221335	458/1000	0	HI3282	AU1142
10962	0.0222766	456/1000	0	HI3282	AU1143
10963	0.0203459	484/1000	0	HI3282	AU11478
10964	0.0203459	484/1000	0	HI3282	AU11643
10965	0.0223484	455/1000	0	HI3282	AU12824
10966	0.0195632	496/1000	0	HI3282	AU1317
10967	0.0204123	483/1000	0	HI3282	AU13363
10968	0.0204123	483/1000	0	HI3282	AU13364
10969	0.0214999	467/1000	0	HI3282	AU14286
10970	0.0214999	467/1000	0	HI3282	AU15033
10971	0.0211548	472/1000	0	HI3282	AU15182
10972	0.0200822	488/1000	0	HI3282	AU1541
10973	0.0223484	455/1000	0	HI3282	AU15410
10974	0.0202797	485/1000	0	HI3282	AU15487
10975	0.0202797	485/1000	0	HI3282	AU15488
10976	0.0203459	484/1000	0	HI3282	AU1581
10977	0.0221335	458/1000	0	HI3282	AU17012
10978	0.0211548	472/1000	0	HI3282	AU1054
10979	0.0210181	474/1000	0	HI3282	HI2424
10980	0.00846101	720/1000	0	HI3283	HI3284
10981	0.0137986	598/1000	0	HI3283	HI3285
10982	0.0105261	669/1000	0	HI3283	HI3286
10983	0.0055427	802/1000	0	HI3283	HI3287
10984	0.00680395	765/1000	0	HI3283	HI3288
10985	0.00838426	722/1000	0	HI3283	HI3289
10986	0.00804257	731/1000	0	HI3283	AU11243
10987	0.00964976	690/1000	0	HI3283	AU1746
10988	0.00873204	713/1000	0	HI3283	AU36973
10989	0.00964976	690/1000	0	HI3283	AU6936
10990	0.00811798	729/1000	0	HI3283	HI3290
10991	0.00960897	691/1000	0	HI3283	AU1141
10992	0.00964976	690/1000	0	HI3283	AU1142
10993	0.00964976	690/1000	0	HI3283	AU1143
10994	0.00857671	717/1000	0	HI3283	AU11478
10995	0.00892796	708/1000	0	HI3283	AU11643
10996	0.00977265	687/1000	0	HI3283	AU12824
10997	0.00800497	732/1000	0	HI3283	AU1317
10998	0.00857671	717/1000	0	HI3283	AU13363
10999	0.00857671	717/1000	0	HI3283	AU13364
11000	0.00873204	713/1000	0	HI3283	AU14286
11001	0.00881017	711/1000	0	HI3283	AU15033
11002	0.00505504	817/1000	0	HI3283	AU15182
11003	0.00826969	725/1000	0	HI3283	AU1541
11004	0.00977265	687/1000	0	HI3283	AU15410
11005	0.00857671	717/1000	0	HI3283	AU15487
11006	0.0084995	719/1000	0	HI3283	AU15488
11007	0.00853806	718/1000	0	HI3283	AU1581
11008	0.0102298	676/1000	0	HI3283	AU17012
11009	0.00842259	721/1000	0	HI3283	AU1054
11010	0.00846101	720/1000	0	HI3283	HI2424
11011	0.0143027	588/1000	0	HI3284	HI3285
11012	0.00705245	758/1000	0	HI3284	HI3286
11013	0.00369655	861/1000	0	HI3284	HI3287
11014	0.00322742	877/1000	0	HI3284	HI3288
11015	0.000119496	995/1000	0	HI3284	HI3289
11016	0.00420918	844/1000	0	HI3284	AU11243
11017	0.0026025	899/1000	0	HI3284	AU1746
11018	0.00181236	928/1000	0	HI3284	AU36973
11019	0.004991	819/1000	0	HI3284	AU6936
11020	0.00375609	859/1000	0	HI3284	HI3290
11021	0.0025468	901/1000	0	HI3284	AU1141
11022	0.0025468	901/1000	0	HI3284	AU1142
11023	0.00257463	900/1000	0	HI3284	AU1143
11024	0.00378594	858/1000	0	HI3284	AU11478
11025	0.00486359	823/1000	0	HI3284	AU11643
11026	0.00268639	896/1000	0	HI3284	AU12824
11027	0.00433199	840/1000	0	HI3284	AU1317
11028	0.00378594	858/1000	0	HI3284	AU13363
11029	0.00378594	858/1000	0	HI3284	AU13364
11030	0.0018924	925/1000	0	HI3284	AU14286
11031	0.00194597	923/1000	0	HI3284	AU15033
11032	0.0064892	774/1000	0	HI3284	AU15182
11033	0.00399629	851/1000	0	HI3284	AU1541
11034	0.00265838	897/1000	0	HI3284	AU15410
11035	0.00378594	858/1000	0	HI3284	AU15487
11036	0.0037263	860/1000	0	HI3284	AU15488
11037	0.00375609	859/1000	0	HI3284	AU1581
11038	0.00567497	798/1000	0	HI3284	AU17012
11039	0.00152214	939/1000	0	HI3284	AU1054
11040	0.00191916	924/1000	0	HI3284	HI2424
11041	0.0135508	603/1000	0	HI3285	HI3286
11042	0.0134036	606/1000	0	HI3285	HI3287
11043	0.0138485	597/1000	0	HI3285	HI3288
11044	0.0143027	588/1000	0	HI3285	HI3289
11045	0.0149759	575/1000	0	HI3285	AU11243
11046	0.0155619	564/1000	0	HI3285	AU1746
11047	0.0149759	575/1000	0	HI3285	AU36973
11048	0.0154542	566/1000	0	HI3285	AU6936
11049	0.0136496	601/1000	0	HI3285	HI3290
11050	0.0154006	567/1000	0	HI3285	AU1141
11051	0.0154542	566/1000	0	HI3285	AU1142
11052	0.0155619	564/1000	0	HI3285	AU1143
11053	0.0147665	579/1000	0	HI3285	AU11478
11054	0.0158335	559/1000	0	HI3285	AU11643
11055	0.0156702	562/1000	0	HI3285	AU12824
11056	0.0151872	571/1000	0	HI3285	AU1317
11057	0.0147145	580/1000	0	HI3285	AU13363
11058	0.0147145	580/1000	0	HI3285	AU13364
11059	0.0150813	573/1000	0	HI3285	AU14286
11060	0.0151872	571/1000	0	HI3285	AU15033
11061	0.0138485	597/1000	0	HI3285	AU15182
11062	0.0136496	601/1000	0	HI3285	AU1541
11063	0.0156702	562/1000	0	HI3285	AU15410
11064	0.0146626	581/1000	0	HI3285	AU15487
11065	0.0145592	583/1000	0	HI3285	AU15488
11066	0.0146626	581/1000	0	HI3285	AU1581
11067	0.015347	568/1000	0	HI3285	AU17012
11068	0.0146108	582/1000	0	HI3285	AU1054
11069	0.0144049	586/1000	0	HI3285	HI2424
11070	0.00691005	762/1000	0	HI3286	HI3287
11071	0.00687462	763/1000	0	HI3286	HI3288
11072	0.00698112	760/1000	0	HI3286	HI3289
11073	0.00823165	726/1000	0	HI3286	AU11243
11074	0.00748619	746/1000	0	HI3286	AU1746
11075	0.00712406	756/1000	0	HI3286	AU36973
11076	0.00641996	776/1000	0	HI3286	AU6936
11077	0.00635099	778/1000	0	HI3286	HI3290
11078	0.00741321	748/1000	0	HI3286	AU1141
11079	0.00744966	747/1000	0	HI3286	AU1142
11080	0.00748619	746/1000	0	HI3286	AU1143
11081	0.00705245	758/1000	0	HI3286	AU11478
11082	0.00916565	702/1000	0	HI3286	AU11643
11083	0.00763299	742/1000	0	HI3286	AU12824
11084	0.0081558	728/1000	0	HI3286	AU1317
11085	0.00701675	759/1000	0	HI3286	AU13363
11086	0.00705245	758/1000	0	HI3286	AU13364
11087	0.00719593	754/1000	0	HI3286	AU14286
11088	0.00726808	752/1000	0	HI3286	AU15033
11089	0.00744966	747/1000	0	HI3286	AU15182
11090	0.00492718	821/1000	0	HI3286	AU1541
11091	0.00766986	741/1000	0	HI3286	AU15410
11092	0.00701675	759/1000	0	HI3286	AU15487
11093	0.00691005	762/1000	0	HI3286	AU15488
11094	0.00698112	760/1000	0	HI3286	AU1581
11095	0.00628226	780/1000	0	HI3286	AU17012
11096	0.00708822	757/1000	0	HI3286	AU1054
11097	0.00687462	763/1000	0	HI3286	HI2424
11098	0.00191916	924/1000	0	HI3287	HI3288
11099	0.00360762	864/1000	0	HI3287	HI3289
11100	0.00299754	885/1000	0	HI3287	AU11243
11101	0.00480022	825/1000	0	HI3287	AU1746
11102	0.00402654	850/1000	0	HI3287	AU36973
11103	0.00515153	814/1000	0	HI3287	AU6936
11104	0.00314086	880/1000	0	HI3287	HI3290
11105	0.00473708	827/1000	0	HI3287	AU1141
11106	0.00476862	826/1000	0	HI3287	AU1142
11107	0.00480022	825/1000	0	HI3287	AU1143
11108	0.00414809	846/1000	0	HI3287	AU11478
11109	0.0037263	860/1000	0	HI3287	AU11643
11110	0.00495906	820/1000	0	HI3287	AU12824
11111	0.00334352	873/1000	0	HI3287	AU1317
11112	0.00414809	846/1000	0	HI3287	AU13363
11113	0.00414809	846/1000	0	HI3287	AU13364
11114	0.00408721	848/1000	0	HI3287	AU14286
11115	0.00417861	845/1000	0	HI3287	AU15033
11116	0.00645455	775/1000	0	HI3287	AU15182
11117	0.00369655	861/1000	0	HI3287	AU1541
11118	0.00495906	820/1000	0	HI3287	AU15410
11119	0.00414809	846/1000	0	HI3287	AU15487
11120	0.00408721	848/1000	0	HI3287	AU15488
11121	0.00411762	847/1000	0	HI3287	AU1581
11122	0.00541137	806/1000	0	HI3287	AU17012
11123	0.00369655	861/1000	0	HI3287	AU1054
11124	0.00348975	868/1000	0	HI3287	HI2424
11125	0.00314086	880/1000	0	HI3288	HI3289
11126	0.00221642	913/1000	0	HI3288	AU11243
11127	0.00420918	844/1000	0	HI3288	AU1746
11128	0.00343111	870/1000	0	HI3288	AU36973
11129	0.00502299	818/1000	0	HI3288	AU6936
11130	0.00277069	893/1000	0	HI3288	HI3290
11131	0.00414809	846/1000	0	HI3288	AU1141
11132	0.00414809	846/1000	0	HI3288	AU1142
11133	0.00420918	844/1000	0	HI3288	AU1143
11134	0.00363721	863/1000	0	HI3288	AU11478
11135	0.00294054	887/1000	0	HI3288	AU11643
11136	0.00436283	839/1000	0	HI3288	AU12824
11137	0.00263042	898/1000	0	HI3288	AU1317
11138	0.00363721	863/1000	0	HI3288	AU13363
11139	0.00363721	863/1000	0	HI3288	AU13364
11140	0.00348975	868/1000	0	HI3288	AU14286
11141	0.00357808	865/1000	0	HI3288	AU15033
11142	0.00621379	782/1000	0	HI3288	AU15182
11143	0.00351914	867/1000	0	HI3288	AU1541
11144	0.00439372	838/1000	0	HI3288	AU15410
11145	0.00363721	863/1000	0	HI3288	AU15487
11146	0.00357808	865/1000	0	HI3288	AU15488
11147	0.00360762	864/1000	0	HI3288	AU1581
11148	0.00531349	809/1000	0	HI3288	AU17012
11149	0.0031121	881/1000	0	HI3288	AU1054
11150	0.00299754	885/1000	0	HI3288	HI2424
11151	0.00411762	847/1000	0	HI3289	AU11243
11152	0.0025468	901/1000	0	HI3289	AU1746
11153	0.00173271	931/1000	0	HI3289	AU36973
11154	0.00492718	821/1000	0	HI3289	AU6936
11155	0.00369655	861/1000	0	HI3289	HI3290
11156	0.0024636	904/1000	0	HI3289	AU1141
11157	0.0024636	904/1000	0	HI3289	AU1142
11158	0.00251903	902/1000	0	HI3289	AU1143
11159	0.00369655	861/1000	0	HI3289	AU11478
11160	0.00476862	826/1000	0	HI3289	AU11643
11161	0.00263042	898/1000	0	HI3289	AU12824
11162	0.00427048	842/1000	0	HI3289	AU1317
11163	0.00369655	861/1000	0	HI3289	AU13363
11164	0.0037263	860/1000	0	HI3289	AU13364
11165	0.00181236	928/1000	0	HI3289	AU14286
11166	0.0018924	925/1000	0	HI3289	AU15033
11167	0.00641996	776/1000	0	HI3289	AU15182
11168	0.00390583	854/1000	0	HI3289	AU1541
11169	0.0026025	899/1000	0	HI3289	AU15410
11170	0.00369655	861/1000	0	HI3289	AU15487
11171	0.00363721	863/1000	0	HI3289	AU15488
11172	0.00366686	862/1000	0	HI3289	AU1581
11173	0.00557568	801/1000	0	HI3289	AU17012
11174	0.00144387	942/1000	0	HI3289	AU1054
11175	0.001839	927/1000	0	HI3289	HI2424
11176	0.00521614	812/1000	0	AU11243	AU1746
11177	0.00445566	836/1000	0	AU11243	AU36973
11178	0.00489536	822/1000	0	AU11243	AU6936
11179	0.00402654	850/1000	0	AU11243	HI3290
11180	0.00511931	815/1000	0	AU11243	AU1141
11181	0.00515153	814/1000	0	AU11243	AU1142
11182	0.00521614	812/1000	0	AU11243	AU1143
11183	0.00492718	821/1000	0	AU11243	AU11478
11184	0.00282712	891/1000	0	AU11243	AU11643
11185	0.00537869	807/1000	0	AU11243	AU12824
11186	0.00274254	894/1000	0	AU11243	AU1317
11187	0.00492718	821/1000	0	AU11243	AU13363
11188	0.00495906	820/1000	0	AU11243	AU13364
11189	0.00451781	834/1000	0	AU11243	AU14286
11190	0.00458019	832/1000	0	AU11243	AU15033
11191	0.00748619	746/1000	0	AU11243	AU15182
11192	0.00366686	862/1000	0	AU11243	AU1541
11193	0.00541137	806/1000	0	AU11243	AU15410
11194	0.00492718	821/1000	0	AU11243	AU15487
11195	0.00486359	823/1000	0	AU11243	AU15488
11196	0.00489536	822/1000	0	AU11243	AU1581
11197	0.00641996	776/1000	0	AU11243	AU17012
11198	0.00405685	849/1000	0	AU11243	AU1054
11199	0.00387578	855/1000	0	AU11243	HI2424
11200	0.00103256	958/1000	0	AU1746	AU36973
11201	0.00557568	801/1000	0	AU1746	AU6936
11202	0.00486359	823/1000	0	AU1746	HI3290
11203	0.000119496	995/1000	0	AU1746	AU1141
11204	0.000119496	995/1000	0	AU1746	AU1142
11205	0.000119496	995/1000	0	AU1746	AU1143
11206	0.00464278	830/1000	0	AU1746	AU11478
11207	0.00594242	790/1000	0	AU1746	AU11643
11208	0.00028831	988/1000	0	AU1746	AU12824
11209	0.00544411	805/1000	0	AU1746	AU1317
11210	0.00461146	831/1000	0	AU1746	AU13363
11211	0.00464278	830/1000	0	AU1746	AU13364
11212	0.00105797	957/1000	0	AU1746	AU14286
11213	0.00108342	956/1000	0	AU1746	AU15033
11214	0.00778092	738/1000	0	AU1746	AU15182
11215	0.00508714	816/1000	0	AU1746	AU1541
11216	0.000312573	987/1000	0	AU1746	AU15410
11217	0.00454897	833/1000	0	AU1746	AU15487
11218	0.00458019	832/1000	0	AU1746	AU15488
11219	0.00458019	832/1000	0	AU1746	AU1581
11220	0.00611156	785/1000	0	AU1746	AU17012
